generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.840000,12.120000,0.260726,0.135002,0.446651
500,36.760000,12.720000,0.135220,0.115132,0.474710
1000,38.040000,13.080000,0.079511,0.107354,0.505269
1500,42.700000,11.940000,0.036851,0.113907,0.474228
2000,39.480000,12.360000,0.029126,0.100411,0.505136
2500,35.520000,12.460000,0.025682,0.109551,0.505506
3000,42.120000,12.540000,0.015949,0.098414,0.507174
3500,31.340000,12.660000,0.006319,0.091540,0.511191
4000,39.560000,12.360000,0.003236,0.097864,0.495786
4500,35.800000,12.700000,0.003150,0.084989,0.516518
5000,31.680000,11.840000,0.003378,0.100612,0.479154
