generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.520000,11.020000,0.250454,0.145614,0.382385
500,30.280000,12.520000,0.130990,0.113216,0.487722
1000,33.940000,12.480000,0.076923,0.113963,0.485127
1500,40.080000,12.600000,0.038095,0.109142,0.494332
2000,42.200000,12.280000,0.032573,0.103599,0.486213
2500,34.280000,12.760000,0.021944,0.100095,0.514699
3000,42.120000,12.740000,0.009419,0.103135,0.517406
3500,36.600000,12.900000,0.006202,0.086919,0.515668
4000,37.060000,12.780000,0.006260,0.095140,0.524266
4500,39.220000,12.540000,0.000000,0.098534,0.515399
5000,39.180000,12.780000,0.000000,0.071479,0.519915
