generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.220000,11.640000,0.230241,0.140341,0.411929
500,32.300000,13.480000,0.118694,0.109391,0.513314
1000,40.520000,12.980000,0.073960,0.103773,0.501876
1500,39.040000,12.760000,0.043887,0.097910,0.503912
2000,40.560000,12.720000,0.028302,0.095822,0.506918
2500,37.580000,12.820000,0.018721,0.102346,0.512460
3000,36.640000,12.440000,0.009646,0.100177,0.496683
3500,43.920000,11.980000,0.003339,0.105639,0.488427
4000,41.300000,12.140000,0.000000,0.113111,0.501420
4500,39.920000,11.820000,0.000000,0.114365,0.484197
5000,37.260000,12.100000,0.000000,0.103313,0.496514
