generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.200000,11.500000,0.257391,0.142465,0.406893
500,39.340000,12.440000,0.141479,0.112973,0.471268
1000,36.440000,13.400000,0.086567,0.108192,0.523073
1500,32.820000,13.020000,0.061444,0.099583,0.514379
2000,35.020000,12.800000,0.043750,0.103365,0.505362
2500,32.760000,12.620000,0.034865,0.107483,0.507981
3000,35.220000,12.220000,0.016367,0.106829,0.495243
3500,43.320000,11.880000,0.013468,0.114400,0.490101
4000,42.820000,12.220000,0.009820,0.113385,0.490719
4500,39.200000,12.860000,0.006221,0.100550,0.525122
5000,37.760000,12.360000,0.006472,0.100402,0.501380
