generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.720000,11.360000,0.200704,0.144743,0.409333
500,38.560000,12.680000,0.119874,0.118399,0.487071
1000,40.520000,13.180000,0.075873,0.108083,0.508462
1500,36.160000,13.220000,0.045386,0.090855,0.534110
2000,42.180000,12.720000,0.037736,0.103184,0.515747
2500,44.340000,12.360000,0.032362,0.109816,0.494396
3000,39.780000,12.280000,0.022801,0.115095,0.491464
3500,39.560000,12.340000,0.009724,0.104077,0.499966
4000,41.080000,12.140000,0.003295,0.108635,0.483810
4500,39.480000,11.940000,0.003350,0.113290,0.488467
5000,39.120000,11.560000,0.003460,0.117520,0.470940
