generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.040000,10.780000,0.226345,0.149079,0.378720
500,34.300000,12.220000,0.088380,0.120112,0.465385
1000,36.640000,12.620000,0.041204,0.112964,0.503087
1500,41.120000,12.780000,0.028169,0.096298,0.505288
2000,38.920000,12.440000,0.019293,0.116209,0.502085
2500,41.780000,12.760000,0.006270,0.077998,0.525725
3000,34.620000,12.580000,0.006359,0.109101,0.512877
3500,42.840000,12.000000,0.003333,0.099158,0.505775
4000,32.560000,11.920000,0.003356,0.086726,0.495348
4500,33.560000,11.900000,0.003361,0.113222,0.486733
5000,33.600000,11.920000,0.000000,0.107492,0.490178
