generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.480000,11.520000,0.236111,0.142981,0.425241
500,42.140000,13.040000,0.138037,0.118356,0.489907
1000,41.080000,12.960000,0.070988,0.100193,0.507514
1500,44.360000,12.800000,0.046875,0.103412,0.508578
2000,35.040000,12.640000,0.028481,0.099466,0.514767
2500,33.440000,12.300000,0.019512,0.102649,0.491142
3000,41.980000,12.380000,0.016155,0.106239,0.498406
3500,42.040000,11.920000,0.013423,0.103730,0.480709
4000,35.360000,11.960000,0.010033,0.105487,0.489330
4500,39.100000,12.380000,0.003231,0.094587,0.506826
5000,40.400000,12.600000,0.003175,0.099674,0.509998
