generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.820000,11.500000,0.253913,0.145765,0.405569
500,42.520000,12.920000,0.136223,0.115906,0.483741
1000,45.160000,13.140000,0.073059,0.111712,0.509919
1500,40.400000,13.260000,0.033183,0.103368,0.529889
2000,37.360000,12.440000,0.028939,0.112257,0.504333
2500,37.260000,12.760000,0.009404,0.105481,0.514945
3000,43.120000,12.460000,0.009631,0.107306,0.505530
3500,43.500000,12.580000,0.006359,0.097274,0.509331
4000,43.240000,12.720000,0.006289,0.091117,0.521434
4500,39.760000,12.020000,0.000000,0.098559,0.490578
5000,40.200000,12.140000,0.000000,0.102767,0.485094
