generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.840000,11.720000,0.242321,0.141279,0.423985
500,34.000000,12.740000,0.125589,0.116144,0.494726
1000,37.900000,13.260000,0.066365,0.111972,0.522162
1500,42.380000,12.680000,0.047319,0.105727,0.502702
2000,35.120000,12.500000,0.035200,0.102911,0.495891
2500,44.580000,12.480000,0.016026,0.098473,0.507230
3000,42.780000,12.700000,0.006299,0.098244,0.516232
3500,36.420000,11.940000,0.003350,0.106678,0.485240
4000,39.040000,11.960000,0.003344,0.109872,0.488062
4500,34.940000,12.220000,0.000000,0.099282,0.492970
5000,37.640000,12.180000,0.000000,0.108573,0.490973
