generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.180000,11.820000,0.226734,0.135765,0.425091
500,31.880000,12.280000,0.127036,0.124745,0.468714
1000,40.440000,12.140000,0.082372,0.112196,0.475892
1500,39.000000,12.280000,0.052117,0.098910,0.487697
2000,39.780000,12.680000,0.031546,0.104320,0.508918
2500,42.480000,12.240000,0.019608,0.100793,0.492153
3000,46.200000,12.260000,0.013051,0.103255,0.501174
3500,37.320000,12.180000,0.006568,0.098095,0.489634
4000,33.320000,12.320000,0.006494,0.093620,0.497351
4500,43.580000,12.460000,0.003210,0.096110,0.505649
5000,42.520000,12.240000,0.000000,0.097450,0.497514
