generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.260000,12.020000,0.246256,0.135801,0.439490
500,36.440000,12.740000,0.144427,0.120050,0.481153
1000,34.420000,13.240000,0.075529,0.110183,0.514437
1500,38.980000,13.320000,0.039039,0.098629,0.531160
2000,34.500000,12.400000,0.019355,0.105166,0.502367
2500,44.760000,12.320000,0.012987,0.080901,0.501359
3000,43.060000,12.640000,0.009494,0.098715,0.509812
3500,35.180000,12.300000,0.009756,0.100669,0.503069
4000,36.080000,11.800000,0.000000,0.098466,0.472997
4500,37.560000,12.120000,0.000000,0.094565,0.490898
5000,37.360000,12.380000,0.000000,0.099617,0.513006
