generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.840000,11.320000,0.240283,0.151658,0.409878
500,28.300000,12.380000,0.126010,0.125446,0.472239
1000,39.060000,12.740000,0.075353,0.112643,0.494144
1500,31.960000,12.780000,0.037559,0.099547,0.513000
2000,36.220000,12.520000,0.031949,0.093901,0.504492
2500,34.820000,12.260000,0.022838,0.103122,0.494032
3000,38.160000,12.560000,0.009554,0.103819,0.506404
3500,39.600000,12.200000,0.003279,0.096653,0.494969
4000,38.520000,12.680000,0.003155,0.094280,0.509079
4500,39.560000,12.220000,0.003273,0.094680,0.498048
5000,33.560000,12.100000,0.000000,0.099497,0.488714
