generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.760000,11.320000,0.233216,0.143114,0.411147
500,43.140000,12.320000,0.113636,0.120281,0.464532
1000,42.740000,12.520000,0.060703,0.097685,0.492302
1500,44.460000,12.360000,0.035599,0.107541,0.505218
2000,37.640000,11.880000,0.013468,0.117173,0.478021
2500,39.120000,12.300000,0.009756,0.096724,0.497924
3000,35.500000,12.440000,0.003215,0.099124,0.503045
3500,42.700000,12.000000,0.000000,0.101804,0.490805
4000,39.780000,11.940000,0.000000,0.100676,0.490995
4500,36.940000,12.080000,0.000000,0.107591,0.488828
5000,37.820000,12.260000,0.000000,0.110730,0.496179
