generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.940000,11.380000,0.242531,0.144108,0.417162
500,40.460000,13.080000,0.137615,0.120555,0.496278
1000,39.580000,13.320000,0.072072,0.099494,0.522127
1500,41.440000,12.500000,0.051200,0.108831,0.498764
2000,39.700000,12.120000,0.026403,0.124628,0.500142
2500,40.460000,12.220000,0.013093,0.102894,0.489839
3000,41.400000,12.180000,0.009852,0.104879,0.482135
3500,34.340000,12.180000,0.006568,0.109314,0.486656
4000,40.340000,11.800000,0.006780,0.104730,0.477874
4500,34.080000,12.060000,0.003317,0.103918,0.491432
5000,38.300000,12.180000,0.000000,0.108451,0.490716
