generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.400000,11.740000,0.224872,0.137269,0.415992
500,42.020000,12.800000,0.118750,0.114960,0.491997
1000,32.560000,12.660000,0.060032,0.113104,0.503249
1500,38.700000,12.780000,0.037559,0.093550,0.519375
2000,36.400000,12.520000,0.028754,0.092333,0.505030
2500,29.620000,12.040000,0.019934,0.104713,0.488472
3000,42.040000,11.900000,0.010084,0.107717,0.487293
3500,40.780000,12.380000,0.006462,0.101940,0.508560
4000,34.980000,12.880000,0.000000,0.089704,0.527192
4500,37.800000,12.380000,0.000000,0.098791,0.500800
5000,35.320000,12.100000,0.000000,0.098018,0.485604
