generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.120000,12.440000,0.234727,0.140938,0.449006
500,35.860000,13.140000,0.133942,0.101906,0.495521
1000,38.580000,12.840000,0.068536,0.103392,0.498332
1500,41.260000,12.860000,0.043546,0.111328,0.516535
2000,42.240000,11.860000,0.013491,0.114735,0.481910
2500,41.340000,12.180000,0.006568,0.112655,0.495529
3000,44.040000,12.020000,0.003328,0.102912,0.484331
3500,45.080000,12.540000,0.003190,0.104443,0.498295
4000,47.400000,12.380000,0.003231,0.106066,0.495963
4500,39.100000,12.740000,0.003140,0.092630,0.522706
5000,44.920000,12.220000,0.000000,0.101501,0.495166
