generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.680000,10.980000,0.229508,0.143289,0.386622
500,42.800000,12.680000,0.123028,0.119916,0.479559
1000,44.180000,13.300000,0.081203,0.088103,0.529631
1500,36.760000,12.760000,0.062696,0.093704,0.505164
2000,39.660000,13.000000,0.036923,0.083324,0.531608
2500,42.620000,12.640000,0.025316,0.111609,0.515100
3000,41.700000,12.280000,0.022801,0.112387,0.502346
3500,36.540000,12.400000,0.003226,0.093426,0.505708
4000,39.080000,12.300000,0.003252,0.103835,0.488819
4500,41.720000,12.260000,0.003263,0.106381,0.495752
5000,41.180000,11.840000,0.000000,0.109108,0.483287
