generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.720000,12.200000,0.291803,0.137787,0.424965
500,38.480000,13.100000,0.183206,0.127003,0.476623
1000,34.280000,13.220000,0.105900,0.116979,0.510006
1500,43.420000,12.900000,0.074419,0.119091,0.506764
2000,37.060000,12.480000,0.041667,0.102755,0.494551
2500,42.700000,12.400000,0.016129,0.097460,0.506289
3000,36.400000,12.160000,0.009868,0.101266,0.485146
3500,33.960000,12.880000,0.003106,0.092720,0.523172
4000,31.880000,12.620000,0.000000,0.077638,0.520430
4500,40.600000,12.420000,0.000000,0.107251,0.509101
5000,35.340000,11.900000,0.000000,0.101548,0.489694
