generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.060000,11.700000,0.235897,0.142183,0.418866
500,41.140000,12.720000,0.128931,0.120800,0.477822
1000,36.100000,12.820000,0.074883,0.109943,0.497441
1500,35.420000,12.200000,0.039344,0.100555,0.493445
2000,42.260000,12.540000,0.025518,0.104637,0.509109
2500,44.580000,12.340000,0.016207,0.105978,0.495185
3000,44.320000,12.420000,0.009662,0.102734,0.504116
3500,41.460000,11.780000,0.003396,0.098667,0.485872
4000,38.560000,12.100000,0.000000,0.107971,0.489792
4500,44.580000,12.400000,0.000000,0.092816,0.507573
5000,39.760000,12.300000,0.000000,0.101549,0.498780
