generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.480000,11.600000,0.231034,0.139771,0.418882
500,44.220000,13.160000,0.124620,0.110940,0.500870
1000,42.520000,13.080000,0.082569,0.112249,0.513740
1500,36.300000,12.840000,0.049844,0.103432,0.510928
2000,37.960000,12.780000,0.037559,0.097376,0.506271
2500,42.700000,12.800000,0.028125,0.097020,0.513928
3000,36.800000,12.120000,0.019802,0.109179,0.484820
3500,42.120000,12.500000,0.012800,0.105280,0.499067
4000,41.060000,11.580000,0.006908,0.111721,0.462712
4500,42.720000,11.960000,0.003344,0.109142,0.497396
5000,40.060000,11.480000,0.003484,0.104422,0.476014
