generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.460000,11.740000,0.238501,0.143700,0.426289
500,39.920000,12.240000,0.140523,0.119914,0.465755
1000,34.360000,12.860000,0.087092,0.112654,0.492422
1500,42.240000,12.680000,0.034700,0.093414,0.508023
2000,42.320000,12.480000,0.025641,0.107296,0.497841
2500,32.200000,12.600000,0.015873,0.100760,0.504536
3000,44.260000,11.960000,0.013378,0.106800,0.483281
3500,42.980000,12.040000,0.006645,0.105387,0.492652
4000,38.980000,12.720000,0.006289,0.102603,0.515171
4500,34.960000,12.760000,0.003135,0.100069,0.522550
5000,37.560000,12.580000,0.000000,0.100865,0.515501
