generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.400000,10.920000,0.223443,0.154821,0.394624
500,46.820000,12.220000,0.121113,0.117407,0.465196
1000,42.200000,12.280000,0.068404,0.100485,0.484699
1500,39.960000,12.240000,0.042484,0.104996,0.480576
2000,39.620000,12.300000,0.016260,0.099819,0.489245
2500,38.660000,12.460000,0.006421,0.101185,0.503971
3000,45.720000,12.420000,0.003221,0.093887,0.510207
3500,37.240000,12.320000,0.000000,0.099243,0.498684
4000,42.320000,12.880000,0.000000,0.094021,0.522239
4500,31.960000,12.540000,0.000000,0.092274,0.503995
5000,44.640000,11.840000,0.000000,0.108677,0.483341
