generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.520000,11.340000,0.211640,0.138249,0.398840
500,35.040000,12.200000,0.108197,0.122201,0.469855
1000,38.260000,12.700000,0.062992,0.106351,0.496898
1500,39.660000,12.380000,0.035541,0.109243,0.496958
2000,37.260000,12.300000,0.029268,0.109082,0.487038
2500,37.600000,12.460000,0.019262,0.100146,0.501547
3000,35.820000,12.560000,0.006369,0.093037,0.513545
3500,33.300000,12.460000,0.006421,0.101654,0.498936
4000,40.860000,12.320000,0.006494,0.107453,0.498608
4500,36.860000,12.180000,0.000000,0.109670,0.495220
5000,36.300000,11.920000,0.000000,0.106218,0.488717
