generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.680000,11.740000,0.228279,0.137716,0.421206
500,36.100000,12.340000,0.142626,0.120212,0.466651
1000,37.960000,12.560000,0.085987,0.118513,0.491904
1500,30.460000,12.480000,0.060897,0.110239,0.489142
2000,35.040000,12.040000,0.029900,0.105064,0.470206
2500,32.640000,12.040000,0.019934,0.102776,0.482965
3000,31.640000,12.000000,0.003333,0.104801,0.484653
3500,35.620000,12.380000,0.003231,0.111067,0.502746
4000,35.480000,12.380000,0.000000,0.100847,0.503084
4500,39.380000,12.520000,0.000000,0.097477,0.503101
5000,39.480000,11.900000,0.000000,0.096445,0.489932
