generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.500000,11.600000,0.231034,0.142085,0.411502
500,41.140000,12.780000,0.122066,0.110743,0.477549
1000,42.480000,13.220000,0.075643,0.106432,0.524711
1500,34.460000,13.260000,0.039216,0.102793,0.531235
2000,40.420000,12.540000,0.025518,0.097850,0.499464
2500,38.660000,12.320000,0.012987,0.097480,0.508665
3000,37.180000,11.800000,0.000000,0.103495,0.475293
3500,41.280000,11.860000,0.000000,0.103084,0.488503
4000,35.880000,12.140000,0.000000,0.095453,0.494901
4500,48.320000,11.820000,0.000000,0.099099,0.482956
5000,40.180000,12.100000,0.000000,0.087546,0.496352
