generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.580000,11.340000,0.261023,0.144327,0.416072
500,35.460000,13.260000,0.153846,0.112416,0.490501
1000,33.400000,13.100000,0.103817,0.103669,0.493777
1500,38.500000,13.000000,0.067692,0.108239,0.509846
2000,44.440000,12.800000,0.046875,0.109181,0.503283
2500,44.960000,12.500000,0.019200,0.110547,0.501439
3000,39.340000,12.540000,0.012759,0.098702,0.509013
3500,44.580000,13.160000,0.003040,0.101947,0.533574
4000,39.120000,13.040000,0.003067,0.097246,0.534313
4500,40.340000,12.340000,0.003241,0.092783,0.501647
5000,39.180000,11.840000,0.003378,0.099866,0.477083
