generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.060000,11.580000,0.210708,0.137614,0.421168
500,40.960000,12.660000,0.097946,0.118319,0.490840
1000,35.160000,12.600000,0.063492,0.103367,0.491445
1500,39.820000,12.200000,0.045902,0.110894,0.482166
2000,36.020000,11.860000,0.020236,0.121108,0.481460
2500,42.680000,12.500000,0.012800,0.107803,0.506824
3000,34.780000,12.420000,0.006441,0.103981,0.503800
3500,41.960000,11.860000,0.003373,0.112628,0.475084
4000,41.380000,12.040000,0.003322,0.099233,0.495007
4500,40.980000,12.700000,0.000000,0.094683,0.521073
5000,38.420000,11.740000,0.000000,0.105281,0.473449
