generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.960000,11.540000,0.232236,0.148060,0.416035
500,48.820000,13.040000,0.101227,0.116067,0.506335
1000,40.860000,12.780000,0.065728,0.098731,0.496189
1500,35.520000,12.200000,0.026230,0.104629,0.481046
2000,37.220000,12.260000,0.019576,0.109090,0.493853
2500,33.380000,12.640000,0.015823,0.098731,0.513258
3000,41.540000,12.100000,0.006612,0.108068,0.497546
3500,42.300000,12.440000,0.003215,0.094115,0.509471
4000,42.320000,12.000000,0.003333,0.112276,0.487185
4500,38.540000,12.260000,0.000000,0.100719,0.491941
5000,38.240000,12.400000,0.000000,0.105493,0.506144
