generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.840000,11.720000,0.215017,0.136795,0.414924
500,36.300000,12.380000,0.113086,0.114803,0.474791
1000,45.120000,12.220000,0.078560,0.115086,0.477111
1500,36.740000,12.440000,0.041801,0.105545,0.496415
2000,40.220000,12.360000,0.025890,0.109141,0.499350
2500,42.440000,12.640000,0.018987,0.102980,0.510559
3000,42.320000,12.060000,0.016584,0.100311,0.488521
3500,45.360000,12.380000,0.016155,0.111821,0.498976
4000,35.020000,12.820000,0.006240,0.090787,0.525410
4500,41.280000,12.500000,0.003200,0.095971,0.507747
5000,44.360000,12.240000,0.000000,0.102964,0.499281
