generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.680000,11.160000,0.265233,0.150001,0.399041
500,32.300000,12.640000,0.136076,0.119520,0.482525
1000,43.020000,12.700000,0.072441,0.110843,0.501431
1500,40.860000,12.320000,0.045455,0.077457,0.503216
2000,39.400000,12.200000,0.029508,0.112396,0.491754
2500,38.620000,11.820000,0.030457,0.121736,0.471078
3000,45.840000,12.760000,0.018809,0.102585,0.513307
3500,39.240000,12.780000,0.009390,0.090170,0.523713
4000,44.560000,12.460000,0.003210,0.102842,0.502247
4500,35.040000,12.120000,0.000000,0.106818,0.496101
5000,38.540000,12.200000,0.000000,0.100343,0.492359
