generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.220000,11.720000,0.211604,0.144965,0.435290
500,43.780000,12.440000,0.128617,0.122250,0.467659
1000,40.060000,12.240000,0.071895,0.114466,0.476789
1500,33.660000,12.360000,0.025890,0.104201,0.493587
2000,42.060000,12.320000,0.012987,0.103795,0.497997
2500,40.220000,11.880000,0.013468,0.101330,0.486314
3000,39.800000,11.820000,0.003384,0.107720,0.476190
3500,34.880000,11.800000,0.003390,0.097166,0.482568
4000,38.840000,11.680000,0.003425,0.107136,0.484211
4500,35.480000,12.520000,0.003195,0.098487,0.512819
5000,44.940000,12.800000,0.003125,0.097855,0.519564
