generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.860000,11.760000,0.238095,0.136498,0.418865
500,36.120000,12.300000,0.136585,0.120264,0.466573
1000,39.060000,12.780000,0.075117,0.107226,0.504183
1500,37.680000,12.400000,0.038710,0.105857,0.499931
2000,42.000000,12.240000,0.019608,0.091190,0.495342
2500,39.860000,12.540000,0.009569,0.100637,0.512893
3000,41.040000,12.100000,0.003306,0.102173,0.491613
3500,28.900000,12.480000,0.003205,0.094434,0.497581
4000,34.320000,12.300000,0.000000,0.103137,0.496573
4500,41.680000,11.980000,0.000000,0.087202,0.485059
5000,41.160000,11.440000,0.000000,0.115068,0.466104
