generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.760000,13.240000,0.287009,0.132408,0.460051
500,40.280000,13.740000,0.165939,0.114718,0.523233
1000,37.860000,13.460000,0.104012,0.106503,0.534650
1500,48.500000,12.860000,0.071540,0.108891,0.516306
2000,45.780000,12.120000,0.026403,0.105571,0.487447
2500,42.700000,11.800000,0.013559,0.098858,0.481476
3000,35.360000,12.520000,0.009585,0.106050,0.502971
3500,34.720000,12.380000,0.003231,0.104341,0.504464
4000,39.640000,12.160000,0.003289,0.096026,0.495111
4500,34.720000,12.840000,0.003115,0.101162,0.524105
5000,41.420000,12.580000,0.003180,0.092488,0.516249
