generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.640000,12.040000,0.222591,0.138788,0.441939
500,30.420000,12.440000,0.125402,0.121686,0.476858
1000,39.720000,12.740000,0.087912,0.112831,0.490146
1500,41.420000,12.360000,0.064725,0.111793,0.484770
2000,37.740000,12.440000,0.028939,0.100860,0.502120
2500,33.280000,12.320000,0.016234,0.109671,0.503061
3000,34.700000,12.200000,0.003279,0.090161,0.501061
3500,40.680000,12.400000,0.000000,0.112116,0.505557
4000,40.920000,12.480000,0.000000,0.104746,0.520889
4500,45.140000,13.340000,0.000000,0.079643,0.546636
5000,33.960000,12.560000,0.000000,0.087507,0.510514
