generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.140000,12.060000,0.218905,0.138386,0.439784
500,42.040000,12.520000,0.134185,0.121560,0.473660
1000,41.420000,13.280000,0.087349,0.104407,0.508850
1500,43.540000,12.540000,0.047847,0.106788,0.502849
2000,40.200000,12.580000,0.028617,0.111180,0.503632
2500,42.320000,12.340000,0.016207,0.108769,0.492906
3000,40.960000,12.620000,0.009509,0.101799,0.516010
3500,44.120000,12.280000,0.009772,0.106227,0.498872
4000,39.700000,12.300000,0.006504,0.100241,0.492751
4500,45.060000,12.360000,0.003236,0.102259,0.502959
5000,39.140000,12.380000,0.000000,0.097248,0.503994
