generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.160000,11.620000,0.206540,0.142583,0.426273
500,39.860000,13.060000,0.110260,0.108946,0.498757
1000,39.440000,12.260000,0.071778,0.110096,0.472094
1500,36.720000,12.300000,0.039024,0.104829,0.482355
2000,37.020000,12.180000,0.022989,0.108516,0.479838
2500,41.940000,12.300000,0.013008,0.096057,0.493837
3000,38.020000,12.520000,0.012780,0.106789,0.505408
3500,38.600000,12.520000,0.006390,0.100538,0.512834
4000,42.400000,12.520000,0.006390,0.089744,0.504117
4500,41.200000,11.640000,0.003436,0.119274,0.468771
5000,39.540000,12.440000,0.003215,0.101755,0.498835
