generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.580000,11.500000,0.260870,0.145757,0.409425
500,41.040000,13.200000,0.133333,0.119994,0.497431
1000,35.700000,12.700000,0.085039,0.111986,0.480401
1500,35.300000,13.280000,0.036145,0.102526,0.534927
2000,36.640000,12.560000,0.015924,0.103771,0.514376
2500,40.060000,12.020000,0.006656,0.094233,0.484556
3000,36.520000,12.300000,0.003252,0.106754,0.502895
3500,39.860000,12.220000,0.003273,0.099921,0.497773
4000,42.500000,11.880000,0.000000,0.088707,0.484934
4500,42.180000,12.000000,0.000000,0.107115,0.485820
5000,35.020000,12.340000,0.000000,0.101586,0.495291
