generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.440000,11.500000,0.215652,0.140383,0.411702
500,39.920000,12.500000,0.096000,0.117134,0.475880
1000,41.840000,12.660000,0.066351,0.113000,0.500205
1500,35.140000,12.440000,0.051447,0.104586,0.505425
2000,41.840000,12.060000,0.036484,0.108153,0.467524
2500,40.460000,12.680000,0.022082,0.104669,0.511521
3000,44.500000,12.460000,0.016051,0.094560,0.496686
3500,40.560000,12.460000,0.012841,0.099786,0.499431
4000,39.400000,12.340000,0.012966,0.096713,0.499727
4500,33.500000,12.220000,0.006547,0.096938,0.494667
5000,38.800000,11.620000,0.006885,0.107330,0.473793
