generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.800000,11.780000,0.264856,0.140261,0.407750
500,37.460000,12.460000,0.144462,0.127588,0.470273
1000,33.780000,12.700000,0.100787,0.115703,0.488132
1500,45.780000,12.460000,0.054575,0.114351,0.500486
2000,45.560000,13.260000,0.030166,0.093818,0.544190
2500,36.140000,12.960000,0.021605,0.083730,0.523910
3000,41.080000,12.660000,0.018957,0.087632,0.519610
3500,44.320000,12.520000,0.019169,0.102740,0.513786
4000,35.200000,12.500000,0.009600,0.100632,0.517255
4500,33.760000,12.180000,0.009852,0.105011,0.491361
5000,39.960000,12.640000,0.003165,0.116209,0.516662
