generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.580000,11.180000,0.246869,0.148519,0.405551
500,43.360000,12.640000,0.132911,0.125414,0.484517
1000,42.720000,12.640000,0.091772,0.120119,0.490411
1500,39.660000,12.400000,0.051613,0.097036,0.489192
2000,38.040000,12.620000,0.022187,0.106080,0.504110
2500,39.680000,12.620000,0.012678,0.095377,0.501536
3000,39.060000,12.240000,0.000000,0.099496,0.491114
3500,40.520000,12.740000,0.000000,0.095283,0.520113
4000,40.380000,12.120000,0.000000,0.085841,0.497059
4500,45.360000,12.000000,0.000000,0.107949,0.486079
5000,46.600000,11.960000,0.000000,0.110590,0.500355
