generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.960000,11.640000,0.202749,0.136709,0.430438
500,43.920000,12.220000,0.104746,0.114369,0.468963
1000,32.840000,12.820000,0.062402,0.102434,0.513827
1500,46.500000,12.960000,0.033951,0.101389,0.519107
2000,35.880000,11.980000,0.020033,0.109398,0.484257
2500,37.980000,11.680000,0.013699,0.112119,0.461996
3000,38.700000,12.040000,0.006645,0.101374,0.474215
3500,39.080000,12.360000,0.003236,0.097298,0.499731
4000,41.320000,12.300000,0.000000,0.098285,0.499220
4500,43.000000,11.740000,0.000000,0.116393,0.476617
5000,34.360000,11.920000,0.000000,0.095239,0.491793
