generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.360000,11.960000,0.200669,0.131216,0.443113
500,36.920000,12.640000,0.120253,0.120238,0.479782
1000,37.240000,12.540000,0.060606,0.100704,0.490917
1500,30.680000,12.660000,0.025276,0.107761,0.513736
2000,32.320000,12.200000,0.013115,0.109418,0.492422
2500,38.020000,12.620000,0.006339,0.095395,0.511653
3000,37.060000,13.200000,0.003030,0.092136,0.535847
3500,37.540000,12.420000,0.003221,0.107070,0.511705
4000,40.340000,12.600000,0.003175,0.086532,0.511379
4500,37.500000,12.480000,0.003205,0.100557,0.504878
5000,36.900000,12.640000,0.003165,0.101273,0.506131
