generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.740000,11.220000,0.213904,0.142671,0.403104
500,32.080000,12.240000,0.120915,0.121414,0.474877
1000,45.640000,11.940000,0.073702,0.124193,0.469846
1500,38.140000,12.760000,0.047022,0.105368,0.506858
2000,44.840000,12.940000,0.027821,0.095985,0.517092
2500,40.820000,12.380000,0.012924,0.105039,0.506654
3000,42.940000,12.880000,0.009317,0.107320,0.536233
3500,47.300000,13.200000,0.009091,0.102803,0.533519
4000,41.520000,12.180000,0.003284,0.100373,0.491905
4500,38.800000,12.180000,0.003284,0.103234,0.494760
5000,41.200000,12.820000,0.000000,0.098774,0.523789
