generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.440000,11.620000,0.206540,0.138492,0.424054
500,43.840000,12.500000,0.124800,0.113652,0.466721
1000,46.240000,13.340000,0.089955,0.106854,0.526190
1500,35.000000,13.660000,0.064422,0.093053,0.534064
2000,38.740000,12.560000,0.044586,0.107092,0.504400
2500,40.220000,12.480000,0.012821,0.106205,0.504148
3000,37.520000,12.360000,0.003236,0.095494,0.500535
3500,39.980000,12.040000,0.000000,0.108069,0.487261
4000,47.000000,12.240000,0.000000,0.090562,0.514216
4500,48.200000,12.320000,0.000000,0.098094,0.500335
5000,41.360000,12.480000,0.000000,0.090328,0.522419
