generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.880000,11.820000,0.240271,0.137318,0.422089
500,36.680000,11.780000,0.118846,0.125774,0.453164
1000,35.300000,12.700000,0.075591,0.111740,0.500515
1500,33.100000,12.420000,0.035427,0.108999,0.504841
2000,42.220000,12.000000,0.020000,0.106057,0.485518
2500,38.020000,11.860000,0.013491,0.110575,0.486874
3000,37.040000,12.140000,0.006590,0.107433,0.499302
3500,45.320000,13.040000,0.006135,0.095917,0.525468
4000,36.080000,12.780000,0.003130,0.088454,0.511527
4500,40.760000,12.540000,0.000000,0.099710,0.521427
5000,40.960000,12.420000,0.000000,0.089739,0.502586
