generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.880000,12.520000,0.261981,0.132667,0.449331
500,35.860000,13.100000,0.155725,0.107906,0.492390
1000,32.720000,13.480000,0.080119,0.105562,0.534337
1500,35.620000,12.660000,0.041074,0.104595,0.499199
2000,31.080000,12.340000,0.038898,0.108071,0.485572
2500,36.320000,12.460000,0.019262,0.103240,0.500503
3000,34.260000,12.200000,0.016393,0.109254,0.492647
3500,42.080000,12.240000,0.013072,0.112337,0.496794
4000,43.540000,12.420000,0.006441,0.100306,0.506031
4500,35.520000,12.160000,0.006579,0.098472,0.493228
5000,39.960000,12.200000,0.003279,0.086619,0.492031
