generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.540000,11.740000,0.272572,0.138325,0.394824
500,41.860000,13.300000,0.168421,0.117423,0.490261
1000,37.940000,13.340000,0.119940,0.106252,0.511540
1500,43.280000,12.680000,0.088328,0.107558,0.497266
2000,36.500000,12.200000,0.052459,0.104897,0.492970
2500,33.140000,11.820000,0.023689,0.112223,0.472914
3000,36.060000,11.980000,0.020033,0.106666,0.484602
3500,40.060000,12.020000,0.009983,0.098085,0.485831
4000,42.760000,12.500000,0.003200,0.091223,0.510320
4500,39.140000,12.560000,0.000000,0.100099,0.517756
5000,38.260000,12.160000,0.000000,0.107155,0.500552
