generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.640000,11.620000,0.265060,0.137820,0.417699
500,30.760000,12.200000,0.121311,0.119256,0.459538
1000,42.960000,12.440000,0.070740,0.111655,0.495756
1500,40.360000,12.200000,0.036066,0.112204,0.489757
2000,28.660000,12.300000,0.016260,0.108636,0.494784
2500,30.840000,11.860000,0.016863,0.115962,0.478002
3000,36.320000,11.840000,0.013514,0.109866,0.480859
3500,29.560000,12.000000,0.010000,0.101765,0.497835
4000,34.600000,11.820000,0.003384,0.114142,0.487882
4500,38.960000,11.680000,0.003425,0.107170,0.477924
5000,31.460000,11.680000,0.003425,0.106705,0.467771
