generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.640000,11.420000,0.245184,0.145824,0.418882
500,45.560000,13.160000,0.109422,0.108127,0.511296
1000,45.800000,13.540000,0.070901,0.104093,0.535158
1500,40.660000,12.560000,0.041401,0.108337,0.492653
2000,34.800000,12.120000,0.029703,0.116341,0.480614
2500,39.460000,12.380000,0.025848,0.107196,0.494524
3000,34.160000,12.360000,0.019417,0.096898,0.493027
3500,38.640000,12.300000,0.013008,0.107776,0.499863
4000,40.240000,12.440000,0.012862,0.096930,0.506509
4500,35.680000,11.920000,0.003356,0.105619,0.479887
5000,42.460000,12.000000,0.003333,0.104724,0.487006
