generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.520000,11.140000,0.208259,0.139739,0.392861
500,37.540000,13.000000,0.092308,0.113194,0.514614
1000,40.360000,13.160000,0.048632,0.099471,0.523133
1500,36.240000,13.020000,0.018433,0.101985,0.520912
2000,37.640000,12.840000,0.015576,0.098045,0.519104
2500,41.940000,12.360000,0.006472,0.098628,0.491075
3000,39.300000,12.580000,0.000000,0.086166,0.508675
3500,31.160000,12.220000,0.000000,0.091863,0.504162
4000,36.520000,12.280000,0.000000,0.088482,0.499865
4500,34.000000,12.140000,0.000000,0.092416,0.493176
5000,35.100000,12.480000,0.000000,0.080782,0.514653
