generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.820000,11.840000,0.277027,0.139534,0.413479
500,42.900000,12.700000,0.148031,0.123295,0.481090
1000,38.780000,12.900000,0.089922,0.104465,0.496862
1500,39.580000,12.980000,0.058552,0.098952,0.520033
2000,41.840000,13.060000,0.033691,0.104109,0.520490
2500,37.580000,13.100000,0.021374,0.090442,0.529968
3000,37.140000,12.420000,0.012882,0.106860,0.505042
3500,39.540000,12.320000,0.009740,0.101681,0.502070
4000,35.220000,12.260000,0.003263,0.099690,0.500034
4500,39.680000,12.060000,0.000000,0.103901,0.490901
5000,41.300000,12.320000,0.000000,0.097609,0.502660
