generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.720000,10.880000,0.224265,0.142095,0.389278
500,42.540000,11.740000,0.105622,0.125182,0.457849
1000,36.900000,12.020000,0.059900,0.109553,0.473767
1500,34.700000,12.320000,0.032468,0.104683,0.499342
2000,44.560000,12.520000,0.019169,0.108650,0.496172
2500,35.320000,12.420000,0.016103,0.102136,0.499192
3000,36.760000,12.700000,0.012598,0.095219,0.505328
3500,42.380000,12.420000,0.006441,0.100216,0.495608
4000,41.600000,12.260000,0.000000,0.103586,0.509277
4500,41.720000,12.340000,0.000000,0.095370,0.506504
5000,38.440000,13.120000,0.000000,0.090278,0.527665
