generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,46.780000,12.340000,0.272285,0.135584,0.434015
500,35.060000,12.780000,0.159624,0.121893,0.472408
1000,32.920000,12.740000,0.097331,0.113620,0.491035
1500,36.940000,12.660000,0.060032,0.102190,0.500408
2000,34.520000,12.080000,0.033113,0.109703,0.480698
2500,35.040000,12.280000,0.019544,0.113113,0.497970
3000,36.920000,12.280000,0.009772,0.084363,0.497368
3500,34.380000,11.840000,0.003378,0.107660,0.470666
4000,45.380000,11.940000,0.003350,0.105010,0.481676
4500,38.580000,11.300000,0.003540,0.107124,0.458120
5000,35.700000,11.940000,0.003350,0.102457,0.482100
