generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,41.980000,11.800000,0.244068,0.142986,0.417866
500,38.940000,12.640000,0.142405,0.121141,0.474490
1000,44.760000,12.400000,0.080645,0.096271,0.489037
1500,40.420000,12.820000,0.037441,0.097814,0.513313
2000,47.320000,12.400000,0.032258,0.111266,0.497429
2500,41.320000,12.400000,0.016129,0.101994,0.499966
3000,32.700000,12.220000,0.009820,0.110049,0.487518
3500,38.160000,12.220000,0.003273,0.107051,0.489673
4000,40.920000,12.680000,0.003155,0.099838,0.522352
4500,34.800000,12.820000,0.003120,0.092276,0.516030
5000,42.240000,12.340000,0.003241,0.096600,0.505765
