generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,42.280000,12.060000,0.199005,0.130305,0.434907
500,38.000000,12.780000,0.131455,0.116517,0.492384
1000,37.980000,13.000000,0.073846,0.114530,0.514051
1500,34.540000,13.280000,0.033133,0.097811,0.533513
2000,44.360000,13.160000,0.018237,0.097513,0.525317
2500,40.200000,12.540000,0.009569,0.096337,0.498913
3000,34.640000,12.220000,0.006547,0.095889,0.498246
3500,38.460000,12.320000,0.006494,0.101457,0.500945
4000,37.080000,12.340000,0.003241,0.114512,0.503069
4500,39.160000,12.880000,0.000000,0.093761,0.518075
5000,39.360000,12.480000,0.000000,0.104366,0.514505
