generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.620000,12.020000,0.276206,0.144594,0.430672
500,41.060000,12.940000,0.160742,0.120801,0.499321
1000,44.580000,13.400000,0.089552,0.105040,0.520653
1500,42.540000,12.900000,0.043411,0.086655,0.518750
2000,41.120000,11.880000,0.020202,0.112224,0.470694
2500,41.020000,12.380000,0.016155,0.112453,0.497141
3000,43.060000,12.600000,0.003175,0.091063,0.504626
3500,38.660000,12.680000,0.003155,0.107497,0.513052
4000,43.480000,13.080000,0.000000,0.095182,0.538590
4500,39.960000,12.620000,0.000000,0.103707,0.510995
5000,43.460000,12.400000,0.000000,0.101554,0.503293
