generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.060000,11.860000,0.256324,0.144083,0.426154
500,31.480000,12.820000,0.152886,0.126719,0.481202
1000,43.580000,13.100000,0.100763,0.113899,0.504834
1500,40.600000,13.120000,0.070122,0.109107,0.509307
2000,37.580000,12.420000,0.038647,0.107932,0.484153
2500,38.720000,12.500000,0.025600,0.107681,0.502516
3000,41.960000,11.940000,0.013400,0.109968,0.488782
3500,40.780000,12.300000,0.013008,0.098550,0.500786
4000,38.820000,12.300000,0.006504,0.104244,0.499153
4500,43.500000,12.720000,0.006289,0.089556,0.527625
5000,45.940000,12.020000,0.006656,0.113813,0.489268
