generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.460000,11.520000,0.270833,0.147824,0.410238
500,45.860000,12.540000,0.146730,0.123711,0.481164
1000,29.180000,12.760000,0.084639,0.112557,0.496196
1500,41.800000,12.120000,0.059406,0.114391,0.478325
2000,28.680000,12.060000,0.049751,0.106918,0.499561
2500,34.220000,12.560000,0.022293,0.109916,0.505754
3000,45.540000,12.640000,0.012658,0.095181,0.527162
3500,39.740000,12.100000,0.006612,0.073647,0.505959
4000,44.260000,11.800000,0.006780,0.114018,0.477323
4500,46.420000,12.040000,0.006645,0.108009,0.481990
5000,47.740000,12.600000,0.006349,0.096373,0.516100
