generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.020000,11.500000,0.233043,0.150122,0.407337
500,39.360000,13.120000,0.125000,0.111682,0.492334
1000,32.720000,12.880000,0.083851,0.113299,0.505871
1500,36.600000,12.880000,0.043478,0.104118,0.510316
2000,35.160000,12.980000,0.018490,0.089303,0.526105
2500,35.420000,12.260000,0.013051,0.104605,0.504971
3000,40.960000,11.460000,0.006981,0.119208,0.468691
3500,42.920000,11.840000,0.003378,0.101881,0.480817
4000,38.840000,12.080000,0.000000,0.104254,0.485486
4500,36.280000,12.480000,0.000000,0.099828,0.503749
5000,41.540000,12.380000,0.000000,0.095335,0.501440
