generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.720000,11.800000,0.250847,0.140177,0.424753
500,36.800000,12.800000,0.128125,0.122448,0.492177
1000,40.680000,13.440000,0.086310,0.104839,0.527922
1500,39.400000,12.960000,0.052469,0.102406,0.510823
2000,38.040000,13.140000,0.030441,0.086532,0.522162
2500,42.660000,12.620000,0.028526,0.104567,0.511660
3000,33.680000,12.140000,0.013180,0.113425,0.494271
3500,43.120000,12.320000,0.009740,0.089398,0.507708
4000,40.960000,12.740000,0.009419,0.101903,0.512284
4500,39.440000,12.720000,0.006289,0.104215,0.516307
5000,45.100000,11.960000,0.003344,0.104262,0.481851
