generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.060000,12.100000,0.241322,0.134662,0.424482
500,41.360000,13.680000,0.154971,0.109402,0.519921
1000,40.860000,13.080000,0.076453,0.105385,0.509903
1500,42.380000,13.260000,0.060332,0.099276,0.524704
2000,44.920000,12.640000,0.053797,0.106177,0.504034
2500,45.740000,12.580000,0.025437,0.101477,0.502980
3000,37.440000,12.180000,0.013136,0.110560,0.491628
3500,44.860000,12.300000,0.003252,0.101699,0.498712
4000,41.280000,12.120000,0.003300,0.090973,0.492631
4500,42.900000,12.860000,0.000000,0.098626,0.523795
5000,36.420000,12.620000,0.000000,0.101641,0.513249
