generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.900000,12.840000,0.267913,0.127047,0.461842
500,32.380000,13.380000,0.149477,0.112618,0.494662
1000,36.580000,13.200000,0.084848,0.107242,0.503921
1500,32.340000,13.220000,0.057489,0.107390,0.515224
2000,31.440000,13.080000,0.042813,0.103800,0.515148
2500,35.140000,12.840000,0.028037,0.105955,0.515736
3000,37.820000,12.500000,0.016000,0.105412,0.496657
3500,32.120000,12.580000,0.012719,0.092642,0.503797
4000,35.180000,12.540000,0.003190,0.098277,0.497872
4500,35.980000,12.220000,0.003273,0.099634,0.499691
5000,37.940000,12.900000,0.000000,0.096409,0.527452
