generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.200000,11.800000,0.254237,0.148229,0.432000
500,41.240000,13.240000,0.157100,0.112175,0.495122
1000,42.620000,12.900000,0.077519,0.104252,0.502095
1500,30.620000,12.480000,0.044872,0.111711,0.494342
2000,37.620000,12.820000,0.028081,0.096998,0.509973
2500,40.000000,12.980000,0.018490,0.098137,0.518743
3000,38.600000,12.080000,0.016556,0.099879,0.498481
3500,37.220000,11.620000,0.006885,0.109579,0.472912
4000,40.000000,12.400000,0.006452,0.094762,0.509686
4500,36.300000,12.020000,0.006656,0.112581,0.487556
5000,42.500000,12.920000,0.003096,0.072116,0.530211
