generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.700000,11.860000,0.252951,0.143403,0.406726
500,39.200000,13.000000,0.144615,0.116073,0.489904
1000,32.220000,12.800000,0.084375,0.110831,0.506260
1500,38.660000,12.520000,0.054313,0.106372,0.490762
2000,33.020000,12.240000,0.016340,0.104599,0.499688
2500,37.800000,12.160000,0.016447,0.109233,0.492336
3000,32.520000,11.560000,0.013841,0.114073,0.468240
3500,44.940000,12.260000,0.009788,0.107819,0.492859
4000,41.560000,12.540000,0.009569,0.092093,0.509912
4500,38.100000,13.080000,0.009174,0.067752,0.534684
5000,30.080000,12.020000,0.003328,0.108340,0.497596
